ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2011","945.25",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2011","1041.6",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2012","748.3",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2012","952.25",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2012","961.41",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2013","752.85",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2013","992.61",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2013","999.87",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2014","752.85",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2014","1011.59",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2014","1000.16",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2015","756.7",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2015","1025.09",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2015","839.57",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2016","764.4",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2016","1064",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2016","846.12",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2017","825.65",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2017","1167.14",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2017","932.72",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2018","858.55",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: 2017 PPP $,"2018","1211.43",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2018","1013.91",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2019","1050",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: U.S. dollars,"2019","1175.45",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Spain,Statutory nominal gross monthly minimum wage,ESP - Other - Otras Fuentes Oficiales,Currency: Local currency,"2020","1108.33",Currency: ESP - Euro (EUR),Repository: Eurostat | Data reference period: July
Estonia,Statutory nominal gross monthly minimum wage,EST - ADM - Labour legislation,Currency: Local currency,"2010","278.02",Currency: EST - Euro (EUR),Repository: Eurostat | Data reference period: July
Estonia,Statutory nominal gross monthly minimum wage,EST - ADM - Labour legislation,Currency: 2017 PPP $,"2010","473.66",Currency: EST - Euro (EUR),Repository: Eurostat | Data reference period: July
Estonia,Statutory nominal gross monthly minimum wage,EST - ADM - Labour legislation,Currency: U.S. dollars,"2010","368.58",Currency: EST - Euro (EUR),Repository: Eurostat | Data reference period: July
Estonia,Statutory nominal gross monthly minimum wage,EST - ADM - Labour legislation,Currency: Local currency,"2011","278.02",Currency: EST - Euro (EUR),Repository: Eurostat | Data reference period: July
Estonia,Statutory nominal gross monthly minimum wage,EST - ADM - Labour legislation,Currency: 2017 PPP $,"2011","472.96",Currency: EST - Euro (EUR),Repository: Eurostat | Data reference period: July
Estonia,Statutory nominal gross monthly minimum wage,EST - ADM - Labour legislation,Currency: U.S. dollars,"2011","386.99",Currency: EST - Euro (EUR),Repository: Eurostat | Data reference period: July
